1000	0.5749142169952393		18.0477294921875	0.8306162357330322	0.21396414935588837
2000	0.405897855758667		19.093669891357422	0.8518866896629333	0.1943761706352234
3000	0.47860217094421387		18.197256088256836	0.8366614580154419	0.186550110578537
4000	0.44375061988830566		18.683603286743164	0.8356948494911194	0.18948155641555786
5000	0.9919064044952393		15.909529685974121	0.783835232257843	0.31133779883384705
6000	0.5664055347442627		18.176538467407227	0.8381298780441284	0.18914461135864258
7000	0.5159945487976074		17.11676025390625	0.8452052474021912	0.18635502457618713
8000	0.7170510292053223		18.051464080810547	0.83918297290802	0.19451145827770233
9000	0.4166722297668457		18.17193603515625	0.8549070358276367	0.16981564462184906
10000	0.3360602855682373		18.93694496154785	0.8445996642112732	0.18862789869308472
11000	1.2158677577972412		17.431638717651367	0.8420405983924866	0.18866920471191406
12000	0.5722935199737549		18.622352600097656	0.8385810852050781	0.1964499056339264
13000	1.6834728717803955		17.35382080078125	0.8450259566307068	0.1872333288192749
14000	0.9391944408416748		16.639331817626953	0.8348591923713684	0.21638794243335724
15000	0.4002854824066162		18.91853904724121	0.8612595796585083	0.15683883428573608
16000	0.561126708984375		19.162548065185547	0.8450382351875305	0.19361111521720886
