1000	0.868502140045166		18.513896942138672	0.8113895654678345	0.2687549889087677
2000	0.46993112564086914		19.471282958984375	0.8269965052604675	0.2379024177789688
3000	0.4595668315887451		19.088640213012695	0.7949213981628418	0.20897188782691956
4000	0.11287403106689453		22.5565242767334	0.8963512182235718	0.16321417689323425
5000	0.49233293533325195		19.10735511779785	0.7905203700065613	0.23962938785552979
6000	0.432159423828125		20.614791870117188	0.8513884544372559	0.20281299948692322
7000	0.3318657875061035		20.669925689697266	0.878108561038971	0.1796812266111374
8000	0.42570924758911133		20.01166534423828	0.7708222270011902	0.22210533916950226
9000	0.5303285121917725		19.311115264892578	0.7655565142631531	0.2518773078918457
10000	0.13388419151306152		21.76169204711914	0.8805240392684937	0.14727069437503815
11000	0.31557583808898926		21.608165740966797	0.8789114952087402	0.15430840849876404
12000	0.2089858055114746		21.903390884399414	0.8490754961967468	0.17269554734230042
13000	0.4322385787963867		20.349933624267578	0.7790417671203613	0.22702796757221222
14000	0.17817378044128418		21.273181915283203	0.859420120716095	0.15835486352443695
15000	0.2766566276550293		21.17018699645996	0.8111762404441833	0.19837501645088196
16000	0.402987003326416		20.59609603881836	0.7855428457260132	0.220991849899292
