1000	3.588644027709961		11.464128494262695	0.6344234943389893	0.5457590222358704
2000	1.8548896312713623		11.977010726928711	0.8221487998962402	0.2521151006221771
3000	1.4088554382324219		10.680889129638672	0.7906783223152161	0.25597596168518066
4000	1.4870994091033936		10.623014450073242	0.7846810221672058	0.29653510451316833
5000	0.9462072849273682		10.919759750366211	0.810106635093689	0.22872298955917358
6000	1.574364423751831		14.13098430633545	0.7310788035392761	0.46138250827789307
7000	1.1713767051696777		14.427188873291016	0.7370980381965637	0.37955886125564575
8000	1.2971198558807373		14.78222370147705	0.7407273650169373	0.36307382583618164
9000	1.3482732772827148		14.95291805267334	0.7497472763061523	0.35720548033714294
10000	0.6947033405303955		16.928442001342773	0.7909244298934937	0.29676634073257446
11000	0.7585163116455078		15.810761451721191	0.7928757071495056	0.2526201009750366
12000	1.0403330326080322		15.512532234191895	0.7567489743232727	0.3325026333332062
13000	1.0462610721588135		15.99160099029541	0.79496169090271	0.24387410283088684
14000	1.1629095077514648		15.042315483093262	0.7153967618942261	0.38221749663352966
15000	0.8428387641906738		15.78274917602539	0.7760518789291382	0.28480064868927
16000	0.6361355781555176		17.89974021911621	0.7997115850448608	0.2832179665565491
