1000	2.7274093627929688		13.221125602722168	0.857577919960022	0.24476400017738342
2000	1.69785475730896		13.698019981384277	0.8227370381355286	0.3789447844028473
3000	0.688391923904419		16.67739486694336	0.8210843205451965	0.278049111366272
4000	0.6687929630279541		16.164934158325195	0.7982646822929382	0.26728835701942444
5000	0.4841959476470947		16.770404815673828	0.8093879818916321	0.2382921576499939
6000	0.36732006072998047		17.226638793945312	0.8157872557640076	0.23903152346611023
7000	0.26836705207824707		17.024429321289062	0.8510290384292603	0.20719695091247559
8000	0.48157262802124023		17.087934494018555	0.8321385979652405	0.22034792602062225
9000	0.3862597942352295		16.13284683227539	0.8450610637664795	0.21701768040657043
10000	0.5278441905975342		17.174280166625977	0.8469761610031128	0.21209950745105743
11000	0.5603220462799072		16.822317123413086	0.8461323380470276	0.24080772697925568
12000	0.4713597297668457		16.60274314880371	0.8027365207672119	0.2452985942363739
13000	0.21520781517028809		17.87898826599121	0.8458254933357239	0.19564631581306458
14000	0.33379602432250977		16.87009620666504	0.8500017523765564	0.20686577260494232
15000	-0.07735776901245117		18.857139587402344	0.8779593706130981	0.1386008858680725
16000	0.2494051456451416		17.98935317993164	0.8794723153114319	0.15441280603408813
