1000	0.33872032165527344		4.701587677001953	0.5372586250305176	0.48016393184661865
2000	0.21106131374835968		6.755914211273193	0.6779950261116028	0.33547231554985046
3000	0.34854865074157715		4.577365875244141	0.521577775478363	0.4789848029613495
4000	0.2827266454696655		5.486332893371582	0.5849579572677612	0.4386751055717468
5000	0.3730615973472595		4.2821946144104	0.49256786704063416	0.5080469846725464
6000	0.35855045914649963		4.45449686050415	0.5176728367805481	0.49424824118614197
7000	0.30047735571861267		5.221882343292236	0.5781694054603577	0.4450099468231201
8000	0.33273008465766907		4.779079437255859	0.5502949953079224	0.4429332911968231
9000	0.23007577657699585		6.381291389465332	0.6296482086181641	0.40757429599761963
10000	0.2724221348762512		5.647576332092285	0.5880381464958191	0.3823535442352295
11000	0.33872032165527344		4.701587677001953	0.5372586250305176	0.48016393184661865
12000	0.2915348410606384		5.353095054626465	0.5971301794052124	0.44512709975242615
13000	0.31326863169670105		5.040830612182617	0.576587438583374	0.4599745571613312
14000	0.22329971194267273		6.511118412017822	0.6448108553886414	0.39711442589759827
15000	0.3730615973472595		4.2821946144104	0.49256786704063416	0.5080469846725464
16000	0.23007577657699585		6.381291389465332	0.6296482086181641	0.40757429599761963
