1000	3.3872642517089844		9.354333877563477	0.6100386381149292	0.5106766223907471
2000	4.43821382522583		0.8845042586326599	0.0018101950408890843	0.43686601519584656
3000	4.3723649978637695		1.3327412605285645	0.0015799520770087838	0.5014435648918152
4000	4.428275108337402		0.6275662183761597	0.0008512805798090994	0.4070150852203369
5000	1.4021878242492676		8.358757972717285	0.7385438084602356	0.3098055124282837
6000	0.8359723091125488		9.002706527709961	0.786753237247467	0.22937878966331482
7000	1.0118873119354248		9.203907012939453	0.8008950352668762	0.21717801690101624
8000	1.2672340869903564		6.838120460510254	0.7217837572097778	0.30908679962158203
9000	1.3910346031188965		8.11176586151123	0.7280887365341187	0.29202568531036377
10000	1.0897247791290283		13.784629821777344	0.7103095650672913	0.3503119945526123
11000	0.9167382717132568		13.898072242736816	0.754633367061615	0.286844938993454
12000	1.239027500152588		12.774333000183105	0.7051435708999634	0.35151439905166626
13000	0.9815337657928467		14.814765930175781	0.7128413319587708	0.37387481331825256
14000	1.2990567684173584		13.19505786895752	0.715531051158905	0.33196496963500977
15000	1.6635918617248535		13.249645233154297	0.7393120527267456	0.32404303550720215
16000	0.02556806243956089		15.923023223876953	0.6882018446922302	0.33052706718444824
